F,Stacie,0.0852
M,Joey,0.0650
F,Leah,0.0846
M,Guy,0.0639
F,Lora,0.0837
M,Dan,0.0634
F,Eileen,0.0836
M,Leon,0.0629
F,Kari,0.0835
M,Geoffrey,0.0622
F,Ronda,0.0827
M,Hector,0.0616
F,Evelyn,0.0824
M,Francisco,0.0606
F,Rosa,0.0817
M,Gilbert,0.0606
F,Shari,0.0799
M,Brandon,0.0605
F,Marilyn,0.0793
M,Bill,0.0588
F,Jeanne,0.0782
M,Vernon,0.0585
F,Kristy,0.0778
M,Alvin,0.0580
F,Audrey,0.0772
M,Ted,0.0578
F,Kara,0.0768
M,Adrian,0.0571
F,Lara,0.0768
M,Leslie,0.0570
F,Caroline,0.0767
M,Gene,0.0567
F,Erika,0.0766
M,Gordon,0.0553
F,Jackie,0.0761
M,Herbert,0.0553
F,Krista,0.0750
M,Oscar,0.0550
F,Tonia,0.0748
M,Dana,0.0550
F,Sonja,0.0745
M,Ron,0.0549
F,Kristie,0.0744
M,Nathaniel,0.0543
F,Sally,0.0743
M,Terrance,0.0537
F,Lauren,0.0740
M,Jorge,0.0536
F,Shelia,0.0740
M,Roderick,0.0536
F,Candace,0.0736
M,Kerry,0.0533
F,Ginger,0.0724
M,Lloyd,0.0529
F,Rochelle,0.0720
M,Marty,0.0526
F,Dena,0.0717
M,Andy,0.0516
F,Lorraine,0.0708
M,Lewis,0.0516
F,Melody,0.0707
M,Kelvin,0.0515
F,Terry,0.0705
M,Angel,0.0513
F,Kerri,0.0704
M,Ramon,0.0494
F,Sandy,0.0704
M,Perry,0.0489
F,Juanita,0.0692
M,Ross,0.0484
F,Joanna,0.0690
M,Gregg,0.0483
F,Raquel,0.0684
M,Shaun,0.0481
F,Christie,0.0682
M,Gabriel,0.0473
F,Gwendolyn,0.0681
M,Pedro,0.0461
F,Deana,0.0677
M,Raul,0.0461
F,Shawna,0.0675
M,Stuart,0.0457
F,Lynette,0.0667
M,Donnie,0.0454
F,Jo,0.0661
M,Stacey,0.0453
F,Angie,0.0659
M,Ian,0.0453
F,Kirsten,0.0656
M,Jimmie,0.0451
F,Teri,0.0654
M,Rafael,0.0447
F,Cheri,0.0651
M,Rene,0.0446
F,Marsha,0.0650
M,Allan,0.0444
F,Lee,0.0643
M,Trevor,0.0443
F,Trisha,0.0638
M,Javier,0.0442
F,Claudia,0.0637
M,Clayton,0.0437
F,Marcia,0.0632
M,Matt,0.0437
F,Irene,0.0629
M,Floyd,0.0436
F,Alisa,0.0629
M,Jaime,0.0436
F,Gretchen,0.0627
M,Bret,0.0433
F,Staci,0.0622
M,Fredrick,0.0430
F,Molly,0.0620
M,Johnnie,0.0424
F,Meredith,0.0619
M,Jessie,0.0422
F,Eva,0.0618
M,Charlie,0.0422
F,Roxanne,0.0618
M,Roland,0.0421
F,Alison,0.0610
M,Nelson,0.0418
F,Marla,0.0605
M,Dustin,0.0414
F,Darla,0.0600
M,Toby,0.0412
F,Bobbie,0.0600
M,Leo,0.0405
F,Dianna,0.0596
M,Bryant,0.0401
F,Jenny,0.0589
M,Jackie,0.0401
F,Doris,0.0589
M,Marshall,0.0395
F,Megan,0.0586
M,Lester,0.0392
F,Amber,0.0582
M,Alberto,0.0389
F,Lynda,0.0576
M,Robbie,0.0389
F,Candy,0.0575
M,Spencer,0.0387
F,Jana,0.0572
M,Neal,0.0384
F,Karin,0.0572
M,Trent,0.0384
F,Sherrie,0.0571
M,Armando,0.0384
F,Leticia,0.0563
M,Cedric,0.0383
F,Cherie,0.0562
M,Timmy,0.0381
F,Adrienne,0.0557
M,Jared,0.0375
F,Antoinette,0.0556
M,Casey,0.0371
F,Hope,0.0556
M,Fernando,0.0371
F,Aimee,0.0551
M,Kenny,0.0371
F,Ramona,0.0549
M,Clint,0.0368
F,Lorie,0.0547
M,Eduardo,0.0365
F,Vicky,0.0547
M,Clifton,0.0365
F,Ana,0.0545
M,Herman,0.0364
F,Dianne,0.0542
M,Freddie,0.0362
F,Jacquelyn,0.0542
M,Grant,0.0360
F,Misty,0.0538
M,Mathew,0.0360
F,Rachelle,0.0537
M,Jacob,0.0359
F,Tabitha,0.0536
M,Nick,0.0359
F,Glenda,0.0535
M,Milton,0.0356
F,Jodie,0.0531
M,Ivan,0.0349
F,Priscilla,0.0522
M,Edgar,0.0348
F,Phyllis,0.0513
M,Orlando,0.0343
F,Angelia,0.0512
M,Terence,0.0341
F,Janine,0.0508
M,Cary,0.0340
F,Marlene,0.0504
M,Loren,0.0336
F,Shana,0.0498
M,Arnold,0.0332
F,Constance,0.0496
M,Clyde,0.0332
F,Kendra,0.0493
M,Scotty,0.0332
F,Lana,0.0487
M,Dexter,0.0331
F,Doreen,0.0484
M,Dominic,0.0330
F,Audra,0.0479
M,Noel,0.0329
F,Bernadette,0.0474
M,Bradford,0.0328
F,Billie,0.0467
M,Marco,0.0325
F,Christi,0.0463
M,Rickey,0.0325
F,Nichole,0.0463
M,Randolph,0.0322
F,Lynne,0.0461
M,Scot,0.0321
F,Nina,0.0461
M,Frankie,0.0321
F,Tammi,0.0461
M,Sam,0.0319
F,Sue,0.0460
M,Seth,0.0318
F,Vivian,0.0460
M,Colin,0.0317
F,Lydia,0.0458
M,Ben,0.0316
F,Leanne,0.0454
M,Julio,0.0316
F,Rosemary,0.0450
M,Harvey,0.0315
F,Camille,0.0445
M,Randal,0.0314
F,Lillian,0.0439
M,Felix,0.0313
F,Desiree,0.0438
M,Dave,0.0309
F,Latonya,0.0438
M,Wendell,0.0306
F,Dionne,0.0436
M,Vance,0.0304
F,Jeannie,0.0436
M,Bart,0.0302
F,Lucinda,0.0429
M,Cecil,0.0302
F,Arlene,0.0419
M,Sidney,0.0299
F,Paige,0.0416
M,Evan,0.0298
F,Wendi,0.0415
M,Chester,0.0297
F,Rachael,0.0411
M,Gerard,0.0297
F,Lesley,0.0405
M,Angelo,0.0295
F,Keri,0.0403
M,Enrique,0.0295
F,Nora,0.0402
M,Dewayne,0.0293
F,Esther,0.0401
M,Dion,0.0291
F,Courtney,0.0397
M,Otis,0.0291
F,Josephine,0.0397
M,Erick,0.0290
F,Grace,0.0395
M,Lorenzo,0.0289
F,Mona,0.0391
M,Rudy,0.0289
F,Jeannette,0.0387
M,Alfredo,0.0288
F,Ruby,0.0386
M,Julian,0.0287
F,Candice,0.0385
M,Heath,0.0286
F,Patty,0.0385
M,Robin,0.0286
F,Serena,0.0383
M,Blake,0.0285
F,Marcy,0.0381
M,Alejandro,0.0283
F,Cathleen,0.0380
M,Isaac,0.0281
F,Marjorie,0.0380
M,Doug,0.0280
F,Rene,0.0380
M,Carlton,0.0279
F,Janelle,0.0377
M,Curt,0.0279
F,Marianne,0.0376
M,Sammy,0.0278
F,Stefanie,0.0375
M,Preston,0.0277
F,Bobbi,0.0374
M,Salvatore,0.0276
F,Tabatha,0.0373
M,Ken,0.0272
F,Annmarie,0.0370
M,Tyler,0.0269
F,Mindy,0.0368
M,Garrett,0.0267
F,Pauline,0.0368
M,Arturo,0.0264
F,Elisa,0.0367
M,Cameron,0.0264
F,Angel,0.0364
M,Donovan,0.0261
F,Ashley,0.0364
M,Rex,0.0261
F,Daphne,0.0363
M,Sergio,0.0261
F,Lorrie,0.0363
M,Brendan,0.0257
F,Christa,0.0363
M,Everett,0.0255
F,Darcy,0.0363
M,Hugh,0.0252
F,Paulette,0.0362
M,Luke,0.0246
F,Cara,0.0361
M,Claude,0.0245
F,Leann,0.0361
M,Demetrius,0.0245
F,Deirdre,0.0358
M,Omar,0.0245
F,Laurel,0.0358
M,Teddy,0.0245
F,Angelique,0.0354
M,Lamont,0.0242
F,Bethany,0.0353
M,Malcolm,0.0241
F,Gayle,0.0351
M,Darnell,0.0240
F,Katie,0.0349
M,Stephan,0.0239
F,Jeanine,0.0349
M,Lyle,0.0238
F,Miriam,0.0349
M,Clay,0.0237
F,Anissa,0.0344
M,Devin,0.0236
F,Chandra,0.0344
M,Lynn,0.0236
F,Shanna,0.0344
M,Bob,0.0233
F,Iris,0.0343
M,Ty,0.0232
F,Edith,0.0342
M,Zachary,0.0230
F,Louise,0.0342
M,Myron,0.0228
F,June,0.0340
M,Jerald,0.0227
F,Susanne,0.0339
M,Alonzo,0.0226
F,Sophia,0.0337
M,Garry,0.0226
F,Celeste,0.0336
M,Wallace,0.0225
F,Bridgette,0.0335
M,Clark,0.0225
F,Dolores,0.0332
M,Ira,0.0225
F,Shauna,0.0332
M,Chuck,0.0224
F,Deanne,0.0331
M,Jonathon,0.0223
F,Lucy,0.0330
M,Sheldon,0.0223
F,Cristina,0.0328
M,Bryon,0.0221
F,Patti,0.0328
M,Rob,0.0221
F,Irma,0.0326
M,Kendall,0.0220
F,Jenifer,0.0324
M,Darrel,0.0219
F,Kimberlee,0.0324
M,Morris,0.0218
F,Annie,0.0324
M,Scottie,0.0218
F,Jan,0.0323
M,Benny,0.0218
F,Tamra,0.0322
M,Johnathan,0.0216
F,Francine,0.0321
M,Tracey,0.0216
F,Geraldine,0.0321
M,Monte,0.0215
F,Lois,0.0321
M,Ernesto,0.0214
F,Georgia,0.0320
M,Daren,0.0213
F,Suzette,0.0318
M,Mickey,0.0210
F,Alexandra,0.0311
M,Virgil,0.0210
F,Nadine,0.0310
M,Jeffry,0.0209
F,Cecilia,0.0309
M,Sherman,0.0209
F,Patrice,0.0307
M,Earnest,0.0208
F,Sondra,0.0306
M,Max,0.0205
F,Jami,0.0305
M,Drew,0.0205
F,Maryann,0.0304
M,Robby,0.0204
F,Angelina,0.0303
M,Julius,0.0203
F,Ladonna,0.0302
M,Salvador,0.0202
F,Carole,0.0302
M,Kris,0.0199
F,Kris,0.0300
M,Alfonso,0.0198
F,Chris,0.0300
M,Kim,0.0197
F,Marci,0.0300
M,Israel,0.0195
F,Lea,0.0299
M,Cesar,0.0194
F,Margarita,0.0299
M,Alton,0.0193
F,Melisa,0.0299
M,Gilberto,0.0192
F,Naomi,0.0299
M,Rory,0.0192
F,Faith,0.0297
M,Gerardo,0.0189
F,Debora,0.0297
M,Carey,0.0188
F,Elena,0.0296
M,Dirk,0.0188
F,Dora,0.0295
M,Pete,0.0187
F,Emma,0.0292
M,Antoine,0.0186
F,Alma,0.0289
M,Marion,0.0186
F,Marnie,0.0289
M,Blaine,0.0186
F,Natasha,0.0289
M,Rusty,0.0186
F,Marcella,0.0288
M,Dominick,0.0184
F,Tania,0.0284
M,Andres,0.0183
F,Janie,0.0283
M,Luther,0.0183
F,Kay,0.0283
M,Morgan,0.0183
F,Marlo,0.0283
M,Edmund,0.0181
F,Nikki,0.0280
M,Bennie,0.0181
F,Jeri,0.0279
M,Pablo,0.0180
F,Guadalupe,0.0275
M,Oliver,0.0178
F,Jennie,0.0273
M,Thad,0.0177
F,Lena,0.0273
M,Stewart,0.0176
F,Ingrid,0.0272
M,Archie,0.0174
F,Janette,0.0272
M,Terrell,0.0174
F,Rosemarie,0.0272
M,Jarrod,0.0174
F,Adriana,0.0270
M,Lamar,0.0172
F,Tonja,0.0267
M,Willard,0.0170
F,Amelia,0.0264
M,Marcos,0.0168
F,Deena,0.0264
M,Abraham,0.0165
F,Mia,0.0262
M,Laurence,0.0165
F,Malinda,0.0261
M,Dallas,0.0164
F,Michael,0.0259
M,Elmer,0.0164
F,Edna,0.0258
M,Monty,0.0162
F,Jeannine,0.0258
M,Tod,0.0161
F,Julianne,0.0258
M,Kurtis,0.0157
F,Delores,0.0258
M,Leland,0.0155
F,Lorena,0.0257
M,Lionel,0.0155
F,Myra,0.0257
M,Damian,0.0154
F,Lynnette,0.0256
M,Rodolfo,0.0154
F,Tamera,0.0256
M,Abel,0.0151
F,Mildred,0.0256
M,Forrest,0.0151
F,Valarie,0.0252
M,Cornelius,0.0150
F,Luz,0.0251
M,Owen,0.0150
F,Noelle,0.0251
M,Tommie,0.0150
F,Beatrice,0.0248
M,Doyle,0.0149
F,Deann,0.0248
M,Wilbert,0.0149
F,Brandi,0.0247
M,Grady,0.0148
F,Marcie,0.0247
M,Guadalupe,0.0148
F,Susie,0.0245
M,Delbert,0.0146
F,Karyn,0.0242
M,Denny,0.0146
F,Maribel,0.0242
M,Quentin,0.0146
F,Terrie,0.0239
M,Rocky,0.0146
F,Cari,0.0238
M,Brady,0.0145
F,Clara,0.0236
M,Rodger,0.0145
F,Danette,0.0235
M,Kristopher,0.0144
F,Deidre,0.0235
M,Darwin,0.0142
F,Betsy,0.0235
M,Roosevelt,0.0142
F,Marion,0.0235
M,Felipe,0.0140
F,Elisabeth,0.0233
M,Hans,0.0140
F,Margie,0.0232
M,Rogelio,0.0140
F,Lauri,0.0231
M,Cody,0.0139
F,Johanna,0.0230
M,Darrick,0.0139
F,Brooke,0.0229
M,Jamal,0.0139
F,Shellie,0.0229
M,Donnell,0.0139
F,Shonda,0.0228
M,Rolando,0.0139
F,Tisha,0.0228
M,Boyd,0.0138
F,Rena,0.0227
M,Rudolph,0.0137
F,Angelica,0.0226
M,Chadwick,0.0137
F,Bertha,0.0226
M,Roman,0.0136
F,Gladys,0.0226
M,Van,0.0136
F,Marisol,0.0226
M,Dane,0.0135
F,Colette,0.0225
M,Ismael,0.0135
F,Olga,0.0224
M,Jayson,0.0135
F,Jerri,0.0222
M,Jefferson,0.0134
F,Ida,0.0221
M,Noah,0.0134
F,Jocelyn,0.0221
M,Guillermo,0.0133
F,Gena,0.0221
M,Lane,0.0133
F,Bernice,0.0218
M,Ramiro,0.0133
F,Ursula,0.0218
M,Simon,0.0133
F,Isabel,0.0217
M,Shon,0.0132
F,Pam,0.0217
M,Sylvester,0.0132
F,Lashawn,0.0216
M,Wilson,0.0132
F,Alyssa,0.0216
M,Gustavo,0.0131
F,Claire,0.0215
M,Robb,0.0130
F,Bridgett,0.0212
M,Jean,0.0129
F,Dee,0.0212
M,Vaughn,0.0129
F,Carey,0.0212
M,Erich,0.0128
F,Caryn,0.0212
M,Hubert,0.0128
F,Alisha,0.0211
M,Stevie,0.0128
F,Tasha,0.0210
M,Gerry,0.0128
F,Lesa,0.0209
M,Lowell,0.0128
F,Katharine,0.0208
M,Sterling,0.0128
F,Rosalind,0.0208
M,Elliott,0.0127
F,Florence,0.0207
M,Marlon,0.0126
F,Jolene,0.0206
M,Royce,0.0126
F,Corinne,0.0206
M,Dylan,0.0126
F,Gwen,0.0205
M,Darron,0.0124
F,Amie,0.0205
M,Dino,0.0124
F,Bonita,0.0205
M,Pat,0.0124
F,Shelli,0.0205
M,Willis,0.0124
F,Eleanor,0.0204
M,Xavier,0.0124
F,Madeline,0.0204
M,Horace,0.0124
F,Justine,0.0201
M,Miles,0.0124
F,Vera,0.0201
M,Reynaldo,0.0123
F,Nanette,0.0199
M,Conrad,0.0122
F,Marisa,0.0199
M,Gavin,0.0122
F,Latanya,0.0198
M,Jordan,0.0122
F,Olivia,0.0198
M,Reggie,0.0122
F,Greta,0.0197
M,Ernie,0.0121
F,Trudy,0.0197
M,Bryce,0.0121
F,Hilary,0.0197
M,Rod,0.0120
F,Blanca,0.0196
M,Darius,0.0120
F,Margo,0.0196
M,Erin,0.0120
F,Penelope,0.0196
M,Ethan,0.0119
F,Rebekah,0.0195
M,Dewey,0.0119
F,Marian,0.0195
M,Stefan,0.0119
F,Kerrie,0.0194
M,Vince,0.0118
F,Renae,0.0193
M,Ervin,0.0117
F,Therese,0.0192
M,Bert,0.0117
F,Joni,0.0191
M,Buddy,0.0116
F,Robert,0.0190
M,Derick,0.0116
F,Tia,0.0188
M,Alphonso,0.0115
F,Nichelle,0.0188
M,Anton,0.0115
F,Brandy,0.0187
M,Kip,0.0115
F,James,0.0187
M,Kory,0.0114
F,Keisha,0.0187
M,Tomas,0.0114
F,Annemarie,0.0187
M,Deon,0.0113
F,Elise,0.0186
M,Courtney,0.0113
F,Silvia,0.0185
M,Rufus,0.0113
F,Maura,0.0184
M,Ellis,0.0112
F,Shelby,0.0184
M,Jemal,0.0111
F,Jessie,0.0184
M,Thaddeus,0.0111
F,Tamatha,0.0183
M,Wilbur,0.0111
F,Ella,0.0182
M,Emanuel,0.0111
F,Joelle,0.0182
M,Elias,0.0110
F,Stella,0.0181
M,Percy,0.0110
F,Thelma,0.0180
M,Freddy,0.0110
F,Ericka,0.0179
M,Denis,0.0109
F,Tamela,0.0179
M,Aubrey,0.0107
F,Liza,0.0179
M,Wilfredo,0.0107
F,Mitzi,0.0179
M,Phil,0.0107
F,Janel,0.0177
M,Rickie,0.0107
F,Claudine,0.0176
M,Ashley,0.0106
F,Dara,0.0176
M,Efrain,0.0106
F,Gabrielle,0.0176
M,Homer,0.0105
F,Aretha,0.0175
M,Josh,0.0105
F,Denice,0.0174
M,Saul,0.0105
F,Allyson,0.0172
M,Garth,0.0105
F,Leeann,0.0172
M,Will,0.0105
F,Karrie,0.0171
M,Fabian,0.0104
F,Maritza,0.0170
M,Jess,0.0104
F,Daisy,0.0169
M,Winston,0.0104
F,Delia,0.0169
M,Emmett,0.0103
F,David,0.0168
M,Kraig,0.0103
F,Polly,0.0168
M,Pierre,0.0103
F,Corina,0.0167
M,Galen,0.0102
F,Lorna,0.0167
M,Moses,0.0102
F,Patsy,0.0167
M,Edmond,0.0101
F,Rosie,0.0167
M,Emilio,0.0101
F,Josette,0.0167
M,Austin,0.0100
F,Lorri,0.0167
M,Amos,0.0099
F,Della,0.0165
M,Blair,0.0099
F,Felecia,0.0165
M,Cleveland,0.0099
F,Juliet,0.0165
M,Nicolas,0.0099
F,Eugenia,0.0165
M,Joesph,0.0098
F,John,0.0163
M,Elbert,0.0096
F,Whitney,0.0163
M,Louie,0.0096
F,Antonia,0.0163
M,Sonny,0.0096
F,Hilda,0.0162
M,Dante,0.0096
F,Latonia,0.0162
M,Daron,0.0096
F,Shannan,0.0161
M,Marcel,0.0096
F,Marina,0.0160
M,Trenton,0.0096
F,Abigail,0.0159
M,Bradly,0.0095
F,Richelle,0.0159
M,Micah,0.0095
F,Elsa,0.0159
M,Shelby,0.0095
F,Lawanda,0.0159
M,Cornell,0.0095
F,Benita,0.0158
M,Garland,0.0095
F,Coleen,0.0158
M,Jarrett,0.0095
F,Dayna,0.0157
M,Kirby,0.0095
F,Leona,0.0157
