M,Fabian,0.0379
F,Kellie,0.0425
M,Pablo,0.0376
F,Hunter,0.0422
M,Brock,0.0375
F,Nicolette,0.0421
M,Brennan,0.0371
F,Stacey,0.0420
M,Kelvin,0.0368
F,Shayla,0.0416
M,Bruce,0.0367
F,Tierra,0.0416
M,Darrell,0.0366
F,Annie,0.0411
M,Wayne,0.0366
F,Elise,0.0411
M,Rene,0.0365
F,Liliana,0.0410
M,Denzel,0.0361
F,Robin,0.0410
M,Terrell,0.0360
F,Alana,0.0409
M,Brenden,0.0359
F,Carla,0.0409
M,Jerome,0.0357
F,Shawna,0.0407
M,Francis,0.0356
F,Rose,0.0405
M,Drake,0.0355
F,Valeria,0.0405
M,Braden,0.0354
F,Ann,0.0403
M,Brendon,0.0353
F,Shanice,0.0401
M,Nelson,0.0353
F,Callie,0.0397
M,Quentin,0.0352
F,Devin,0.0396
M,Steve,0.0350
F,Christian,0.0395
M,Angelo,0.0349
F,Karissa,0.0395
M,Myles,0.0349
F,Eva,0.0395
M,Chandler,0.0345
F,Melinda,0.0392
M,Neil,0.0345
F,Lorena,0.0388
M,Franklin,0.0344
F,Riley,0.0387
M,Melvin,0.0343
F,Kate,0.0386
M,Tucker,0.0341
F,Pamela,0.0385
M,Clay,0.0338
F,Paola,0.0383
M,Lane,0.0338
F,Chelsie,0.0383
M,Ashton,0.0335
F,Deborah,0.0379
M,Simon,0.0333
F,Brianne,0.0376
M,Guillermo,0.0331
F,Aliyah,0.0375
M,Darian,0.0331
F,Adrienne,0.0375
M,Desmond,0.0329
F,Melody,0.0375
M,Liam,0.0328
F,Elisabeth,0.0373
M,Ronnie,0.0327
F,Tina,0.0369
M,Orlando,0.0324
F,Justice,0.0369
M,Trevon,0.0323
F,Larissa,0.0367
M,Weston,0.0321
F,Sonia,0.0365
M,Dale,0.0319
F,Francesca,0.0363
M,Mackenzie,0.0318
F,Kylee,0.0363
M,Devan,0.0317
F,Marisol,0.0363
M,Byron,0.0316
F,Tanya,0.0363
M,Leonard,0.0316
F,Jane,0.0362
M,Oliver,0.0315
F,Chasity,0.0360
M,Ismael,0.0315
F,Devon,0.0360
M,Eugene,0.0312
F,Alyson,0.0359
M,Darryl,0.0310
F,Tania,0.0358
M,Daquan,0.0307
F,Sasha,0.0356
M,Emanuel,0.0306
F,Esmeralda,0.0353
M,Roman,0.0306
F,Natalia,0.0350
M,Kendrick,0.0306
F,Kenya,0.0349
M,Leonardo,0.0305
F,Breana,0.0348
M,Esteban,0.0304
F,Kira,0.0347
M,Emilio,0.0303
F,Macy,0.0342
M,Geoffrey,0.0300
F,Regina,0.0342
M,Karl,0.0300
F,Alaina,0.0340
M,Darien,0.0298
F,Donna,0.0340
M,Stanley,0.0298
F,Mckenna,0.0340
M,Keegan,0.0297
F,Brooklyn,0.0338
M,Warren,0.0296
F,Kristine,0.0337
M,Kenny,0.0295
F,Destinee,0.0336
M,Rodolfo,0.0294
F,Kali,0.0333
M,Saul,0.0294
F,Leticia,0.0333
M,Felix,0.0291
F,Josephine,0.0332
M,Quinn,0.0290
F,Lily,0.0332
M,Ernest,0.0290
F,Bryanna,0.0331
M,Keenan,0.0289
F,Randi,0.0330
M,Graham,0.0289
F,Juliana,0.0329
M,Beau,0.0288
F,Christy,0.0327
M,Stefan,0.0288
F,Tracy,0.0326
M,Clinton,0.0287
F,Meaghan,0.0325
M,Skylar,0.0287
F,Kari,0.0325
M,Abel,0.0287
F,Precious,0.0324
M,Corbin,0.0286
F,Makenzie,0.0323
M,Moises,0.0284
F,Kyla,0.0321
M,Sterling,0.0281
F,Paula,0.0320
M,Davon,0.0278
F,Skylar,0.0319
M,Griffin,0.0278
F,Serena,0.0318
M,Ray,0.0277
F,Kyra,0.0317
M,Kyler,0.0276
F,India,0.0316
M,Jarrett,0.0276
F,Maranda,0.0316
M,Deshawn,0.0275
F,Rachelle,0.0315
M,Alvin,0.0273
F,Selina,0.0315
M,Dwayne,0.0273
F,Taryn,0.0314
M,Joey,0.0272
F,Frances,0.0311
M,Kurt,0.0272
F,Carley,0.0309
M,Sam,0.0272
F,Kaitlynn,0.0309
M,Glenn,0.0271
F,Emilee,0.0308
M,Kameron,0.0271
F,Sophie,0.0308
M,Wade,0.0271
F,Tiffani,0.0308
M,Harry,0.0270
F,Ciera,0.0307
M,Cedric,0.0269
F,Arielle,0.0307
M,Hugo,0.0269
F,Abbey,0.0306
M,Felipe,0.0267
F,Irene,0.0306
M,Leon,0.0267
F,Alice,0.0306
M,Tylor,0.0267
F,Shayna,0.0306
M,Carter,0.0266
F,Celina,0.0304
M,Davis,0.0265
F,Cortney,0.0304
M,Gilberto,0.0265
F,Kourtney,0.0304
M,Jaquan,0.0263
F,Sylvia,0.0304
M,Jermaine,0.0262
F,Clara,0.0303
M,Allan,0.0261
F,Joy,0.0303
M,Rashad,0.0261
F,Alma,0.0301
M,Jakob,0.0260
F,Kristy,0.0301
M,Reid,0.0260
F,Peyton,0.0300
M,Alfonso,0.0260
F,Brittani,0.0300
M,Jordon,0.0258
F,Daniella,0.0299
M,Lukas,0.0258
F,Kailey,0.0299
M,Elliot,0.0257
F,Kaila,0.0297
M,Dane,0.0256
F,Cheyanne,0.0296
M,Sheldon,0.0255
F,Kayleigh,0.0296
M,Rudy,0.0255
F,Jaime,0.0294
M,Cooper,0.0254
F,Johanna,0.0294
M,Harold,0.0254
F,Josie,0.0294
M,Aidan,0.0253
F,Mariana,0.0294
M,Kristian,0.0250
F,Tanisha,0.0294
M,Reed,0.0250
F,Kristi,0.0293
M,Braxton,0.0249
F,Chandler,0.0292
M,Jarred,0.0248
F,Payton,0.0291
M,Gilbert,0.0248
F,Sidney,0.0291
M,Noel,0.0247
F,Elaine,0.0291
M,Marquise,0.0246
F,Maritza,0.0291
M,Javon,0.0245
F,Allie,0.0290
M,Tyrell,0.0245
F,Robyn,0.0290
M,Nikolas,0.0241
F,Anissa,0.0289
M,Tristan,0.0241
F,Carina,0.0289
M,Owen,0.0240
F,Michele,0.0289
M,Demarcus,0.0239
F,Christa,0.0288
M,Clarence,0.0236
F,Madelyn,0.0288
M,Jarvis,0.0236
F,Marlene,0.0288
M,Rogelio,0.0236
F,Jeanette,0.0286
M,Ramiro,0.0235
F,Kiera,0.0286
M,Stephan,0.0235
F,Marilyn,0.0284
M,Ali,0.0234
F,Angelique,0.0283
M,Elliott,0.0234
F,Cristal,0.0282
M,Leo,0.0233
F,Nadia,0.0281
M,Rolando,0.0232
F,Noelle,0.0281
M,Stuart,0.0232
F,Janae,0.0280
M,Darnell,0.0230
F,Haylee,0.0279
M,Justice,0.0230
F,Yvette,0.0279
M,Alonzo,0.0230
F,Katharine,0.0278
M,Bryson,0.0229
F,Micaela,0.0277
M,Sawyer,0.0227
F,Tasha,0.0277
M,Tomas,0.0227
F,Talia,0.0276
M,Quincy,0.0225
F,Trisha,0.0276
M,Brody,0.0224
F,Ericka,0.0275
M,Deon,0.0224
F,Lucy,0.0275
M,Jarrod,0.0223
F,Nora,0.0271
M,Alfred,0.0222
F,Lori,0.0269
M,Donte,0.0222
F,Elisa,0.0268
M,Charlie,0.0219
F,Haleigh,0.0268
M,Nigel,0.0219
F,Katarina,0.0268
M,Marlon,0.0218
F,Blanca,0.0267
M,Ariel,0.0218
F,Chantel,0.0267
M,Keaton,0.0218
F,Kaleigh,0.0267
M,Deonte,0.0217
F,Yvonne,0.0267
M,Kurtis,0.0217
F,Iris,0.0266
M,Chris,0.0216
F,Avery,0.0265
M,Noe,0.0215
F,Dalia,0.0264
M,Roderick,0.0214
F,Simone,0.0263
M,Lewis,0.0212
F,Margarita,0.0262
M,Clint,0.0209
F,Jada,0.0262
M,Rodrigo,0.0208
F,Paris,0.0262
M,Ralph,0.0207
F,Sofia,0.0262
M,Tre,0.0207
F,Viviana,0.0261
M,Jayson,0.0205
F,Corinne,0.0260
M,Garret,0.0204
F,Edith,0.0260
M,Bret,0.0203
F,Lyndsey,0.0259
M,Bernard,0.0203
F,Carol,0.0258
M,Damion,0.0203
F,Maribel,0.0257
M,Barry,0.0201
F,Moriah,0.0256
M,Derick,0.0200
F,Kelley,0.0255
M,Mitchel,0.0200
F,Stefanie,0.0255
M,Nathanael,0.0198
F,Desirae,0.0255
M,Tyson,0.0198
F,Shaina,0.0255
M,Austen,0.0198
F,Alanna,0.0252
M,Blaine,0.0198
F,Gianna,0.0252
M,Kory,0.0198
F,Susana,0.0252
M,Shannon,0.0198
F,Stephany,0.0251
M,Clifford,0.0197
F,Casandra,0.0251
M,Payton,0.0197
F,Itzel,0.0251
M,Markus,0.0194
F,Judith,0.0251
M,Sidney,0.0193
F,Tianna,0.0251
M,Santiago,0.0192
F,Laurel,0.0250
M,Julius,0.0191
F,Misty,0.0250
M,Duncan,0.0190
F,Emilie,0.0249
M,Grayson,0.0189
F,Kadijah,0.0249
M,Kelly,0.0189
F,Sandy,0.0249
M,Raheem,0.0188
F,Delaney,0.0248
M,Brad,0.0188
F,Charity,0.0248
M,Efrain,0.0188
F,Ivy,0.0247
M,Earl,0.0187
F,Kaley,0.0247
M,Mauricio,0.0186
F,Kelsi,0.0247
M,Kirk,0.0186
F,Kiersten,0.0247
M,Dequan,0.0185
F,Perla,0.0247
M,Vicente,0.0184
F,Tess,0.0245
M,Howard,0.0184
F,Bridgette,0.0244
M,Baby,0.0183
F,Kennedy,0.0242
M,Darion,0.0183
F,Lizbeth,0.0242
M,Dashawn,0.0183
F,Chanel,0.0240
M,Heath,0.0183
F,Yolanda,0.0240
M,Khalil,0.0183
F,Dallas,0.0240
M,Lamar,0.0183
F,Alexandrea,0.0239
M,Dorian,0.0182
F,Hallie,0.0239
M,Perry,0.0182
F,Bonnie,0.0238
M,Stephon,0.0182
F,Jill,0.0237
M,Walker,0.0181
F,Kaylin,0.0237
M,Wilson,0.0181
F,Yasmin,0.0237
M,Ahmad,0.0179
F,Kassidy,0.0236
M,Shelby,0.0178
F,Kaylyn,0.0235
M,Dwight,0.0177
F,Julianna,0.0234
M,Humberto,0.0177
F,Lena,0.0233
M,Adan,0.0177
F,Kathy,0.0233
M,Isiah,0.0176
F,Mollie,0.0233
M,Tyree,0.0176
F,Norma,0.0232
M,Dion,0.0175
F,Diane,0.0231
M,Jaylen,0.0175
F,Nia,0.0230
M,Kareem,0.0175
F,Alisa,0.0230
M,Peyton,0.0175
F,Rochelle,0.0229
M,Carlton,0.0175
F,Araceli,0.0228
M,Dexter,0.0175
F,Julianne,0.0228
M,Daryl,0.0174
F,Isabelle,0.0227
M,Antoine,0.0173
F,Dorothy,0.0227
M,Osvaldo,0.0173
F,Leanna,0.0226
M,Gordon,0.0170
F,Rocio,0.0225
M,Moses,0.0170
F,Anita,0.0225
M,Terence,0.0168
F,Breanne,0.0225
M,Addison,0.0168
F,Beatriz,0.0224
M,Gunnar,0.0168
F,Paulina,0.0224
M,Jaron,0.0167
F,Genevieve,0.0222
M,Colten,0.0166
F,Carlie,0.0221
M,Kasey,0.0166
F,Lacy,0.0221
M,Leroy,0.0166
F,Karli,0.0218
M,Alvaro,0.0164
F,Suzanne,0.0218
M,Uriel,0.0164
F,Alina,0.0215
M,Juwan,0.0163
F,Janice,0.0215
M,Chaz,0.0162
F,Sheila,0.0215
M,Amir,0.0162
F,Halie,0.0210
M,Korey,0.0162
F,Alysha,0.0210
M,Norman,0.0161
F,Hillary,0.0209
M,Courtney,0.0160
F,Kelsea,0.0209
M,Jace,0.0160
F,Keri,0.0209
M,Jamar,0.0160
F,Charlene,0.0208
M,Shayne,0.0160
F,Kaylie,0.0208
M,Roland,0.0159
F,Rosemary,0.0206
M,Salvatore,0.0158
F,Antoinette,0.0206
M,Brice,0.0158
F,Cayla,0.0205
M,Glen,0.0158
F,Fatima,0.0205
M,Lonnie,0.0158
F,Katelin,0.0205
M,Brenton,0.0157
F,Karly,0.0204
M,Leonel,0.0157
F,Sally,0.0204
M,Darrius,0.0157
F,Jacklyn,0.0203
M,Davonte,0.0156
F,Ashlie,0.0203
M,Deion,0.0156
F,Shana,0.0203
M,Mohammad,0.0156
F,Alex,0.0202
M,Anton,0.0156
F,Corina,0.0201
M,Fredrick,0.0156
F,Dawn,0.0201
M,Freddy,0.0155
F,Zhane,0.0201
M,Travon,0.0153
F,Eleanor,0.0200
M,Brayden,0.0152
F,Rhiannon,0.0200
M,Adolfo,0.0152
F,Maegan,0.0199
M,Issac,0.0152
F,Noemi,0.0198
M,Toby,0.0151
F,Dulce,0.0197
M,Darrin,0.0150
F,Ashlynn,0.0196
